"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (USD)",Purchases,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Meta leads","Purchase ROAS (return on ad spend)","Campaign name"
2026-03-06,2026-03-06,"VIDEO_MOF_ Voiceover Parisian Luxe",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:08:18-0800,-,-,-,"VIDEO_Voiceover Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"Instagram post: Dressing up just because. Anyone...",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2026-02-05,-,0,ABSOLUTE_OCPM,0,-,-,-,"Instagram post: Dressing up just because. Anyone...",,,"Instagram post: Dressing up just because. Anyone..."
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 17 American Renegade",active,,,,"Using campaign budget",0,0.77,10,10,1,77,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Studio Wayne Needle Cord Noir Clean",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T12:16:07-0800,-,-,-,"VIDEO_Studio Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_Premium Craftsmanship",active,,,,"Using campaign budget",0,1.29,45,35,1.285714,28.666667,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,0,-,-,-,"IMAGES_Brand Selling Point",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Studio Eastwood Saddle With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T12:16:07-0800,-,-,-,"VIDEO_Studio Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_UGC_FW25 SHON Outfit Styling",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 3",active,,,,"Using campaign budget",0,19.39,475,317,1.498423,40.821053,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_ Voiceover Essential Uniform",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:08:18-0800,-,-,-,"VIDEO_Voiceover Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 3",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 5 New Arrivals",active,,,,"Using campaign budget",0,2.73,38,35,1.085714,71.842105,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_FW25_FLAT_Product Focus The Eastwood",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:10:04-0800,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BFNEW30 3",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2025-12-04,-,0,ABSOLUTE_OCPM,2025-12-02T12:51:05-0800,-,-,-,"Black Friday 30% OFF New Customers",,,"MF_SALES_BLACK FRIDAY"
2026-03-06,2026-03-06,"IMAGE_FW25 Billboard 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:09:59-0800,-,-,-,"IMAGES_Billboard Mockup",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 10 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_ Voiceover Midnight Heir",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:08:18-0800,-,-,-,"VIDEO_Voiceover Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 1",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 16 American Renegade",active,,,,"Using campaign budget",0,0.88,33,29,1.137931,26.666667,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",1,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_FW25_FLAT_Product Focus The Clint",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:10:04-0800,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BFNEW30 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2025-12-04,-,0,ABSOLUTE_OCPM,2025-12-02T12:51:05-0800,-,-,-,"Black Friday 30% OFF New Customers",,,"MF_SALES_BLACK FRIDAY"
2026-03-06,2026-03-06,"IMAGE_FW25 Billboard 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:09:59-0800,-,-,-,"IMAGES_Billboard Mockup",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 8 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-05T20:16:58-0800,-,-,-,"IMAGES_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_TOF_ Voiceover You've Earned The Right",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Campaign",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Product Focus Dann Clean With Text",active,,,,"Using campaign budget",0,0.54,25,22,1.136364,21.6,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_FW25_FLAT_Product Focus The Brando",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:10:04-0800,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BFNEW30 1",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2025-12-04,-,0,ABSOLUTE_OCPM,2025-12-02T12:51:05-0800,-,-,-,"Black Friday 30% OFF New Customers",,,"MF_SALES_BLACK FRIDAY"
2026-03-06,2026-03-06,"VIDEO_UGC_FW25 LEIF and SHON Music 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 6 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 2",active,,,,"Using campaign budget",0,16.91,474,378,1.253968,35.675105,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-05T20:12:47-0800,-,-,-,"VIDEO_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_TOF_ Voiceover Welcome to MONFRÈRE",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 2",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_TOF_On Body Collage Voiceover",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_FW25_FLAT_Product Focus The Dean",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:10:04-0800,-,-,-,"IMAGES_Product Flats",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BFNEW30 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2025-12-04,-,0,ABSOLUTE_OCPM,2025-12-02T12:51:05-0800,-,-,-,"Black Friday 30% OFF New Customers",,,"MF_SALES_BLACK FRIDAY"
2026-03-06,2026-03-06,"VIDEO_MOF_Product Focus On Body Brando",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 5 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 3",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-05T20:12:47-0800,-,-,-,"VIDEO_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_TOF_ Voiceover Meet MONFRÈRE",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Lifestyle FW25 Campaign",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Voiceover Dann Version 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 3 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_Black Friday 3",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,,2025-12-08,-,0,ABSOLUTE_OCPM,2025-12-02T12:51:39-0800,-,-,-,"Black Friday Final Sale",,,"MF_SALES_BLACK FRIDAY"
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 1 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Lifestyle FW25 Campaign",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Video 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-05T20:12:47-0800,-,-,-,"VIDEO_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Product Focus Dann VHS Edited",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 4 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_ Voiceover Butter Suede New",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 2 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Studio Eastwood Steel Clean",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T12:16:07-0800,-,-,-,"VIDEO_Studio Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 3 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_UGC_GRWM Outfit Styling",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_H25 Campaign Video",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-05T20:12:47-0800,-,-,-,"VIDEO_Seasonal Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Product Focus Dann VHS Edited With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 7 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Voiceover Dann Version 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 1 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Studio Eastwood Noir With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T12:16:07-0800,-,-,-,"VIDEO_Studio Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 4 Product Focus",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_UGC_Allan Sitting Quality Denim",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_FW25 LEIF 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-11T14:20:36-0800,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Product Focus Dann Clean With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 2 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_ Voiceover Parisian Luxe New",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_TOF_PF25 Voiceover Brand Focus",active,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-03T16:31:31-0800,-,-,-,"VIDEO_Voiceover Brand Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_BOF_Studio Wayne Needle Cord Noir With Text",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T12:16:07-0800,-,-,-,"VIDEO_Studio Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_BOF_FW25 Image 7 New Arrivals",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_UGC_Allan Walking Changing Outfits",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:16:03-0800,-,-,-,"VIDEO_UGC Style",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_FW25 LEIF AND SHON V2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-11T14:20:36-0800,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Lifestyle Brand Music Know Me",active,,,,"Using campaign budget",0,6.17,264,181,1.458564,23.371212,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGES_BOF_H25 1 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_H25_RYDER SEQUIN_ Product Focus",inactive,,,,"Using campaign budget",0,1.32,46,42,1.095238,28.695652,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_CORE_COLLAGE_Brand Focus",active,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_FW25 Billboard 3",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-11-17T12:09:59-0800,-,-,-,"IMAGES_Billboard Mockup",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Lifestyle House Music Hip Hop",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Lifestyle House Music Relaxed",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:17:08-0800,-,-,-,"VIDEO_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_FW25 LEIF AND SHON V1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-11T14:20:36-0800,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,CATALOGUE_SLIDESHOW,active,,,,"Using campaign budget",0,1.1,28,22,1.272727,39.285714,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-06T21:05:24-0800,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-03-06,2026-03-06,"IMAGES_BOF_H25 3 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_CORE_DANN NOIR_ Product Focus",inactive,,,,"Using campaign budget",0,1.75,44,42,1.047619,39.772727,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_CORE_LIFESTYLE_Product Focus 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"VIDEO_MOF_Product Focus Brando On Water",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-01-19T10:06:59-0800,-,-,-,"VIDEO_Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,CATALOGUE_TEXT2,active,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-06T21:05:24-0800,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-03-06,2026-03-06,"VIDEO_TOF_Lifestyle FW25 Campaign",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-11T14:20:36-0800,-,-,-,"VIDEO_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,CATALOGUE_SLIDESHOW_TEXT2,active,,,,"Using campaign budget",0,1.56,46,37,1.243243,33.913043,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-06T21:05:24-0800,-,-,-,"CATALOGUE_Retarget Engaged Eligible",,,MF_SALES_CATALOGUE
2026-03-06,2026-03-06,"IMAGES_BOF_H25 5 with Carousel and Email Promotion",archived,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2025-12-09T14:15:23-0800,-,-,-,"IMAGES_FW25 Lifestyle Campaign",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_CORE_DANN BLANC_ Product Focus",inactive,,,,"Using campaign budget",0,16.89,386,293,1.317406,43.756477,,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
2026-03-06,2026-03-06,"IMAGE_CORE_LIFESTYLE_Product Focus 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,,Ongoing,-,0,ABSOLUTE_OCPM,2026-03-04T13:22:06-0800,-,-,-,"IMAGES_Brand + Product Focus",,,MF_SALES_CREATIVES
